Date,Revenue
2021-02-27,1226313.93
2021-02-27,56886.21
2021-02-27,3693.82
2021-02-27,637598.19
2021-02-27,1569.23
2021-02-27,29373.3
2021-02-27,36382.56
2021-02-27,888862.15
2021-02-27,103820.88
2021-02-27,9003.33
2021-02-27,563336.04
2021-02-27,79288.21
2021-02-27,109164.96
2021-02-27,12598775.38
2021-02-27,1583284.49
2021-02-27,96827.35
2021-02-27,5164690.28
2021-02-27,568664.73
2021-02-27,703805
2021-02-27,184021.14
2021-02-27,1249618.78
2021-02-27,2143667.82
2021-02-27,317025.91
2021-02-27,131015.18
2021-02-27,869283.79
2021-02-27,7876.81
2021-02-27,150783.29
2021-02-27,42814.66
2021-02-27,150796.14
2021-02-27,966704.47
2021-02-27,119819.91
2021-02-27,65944.76
2021-02-27,343265.29
2021-02-27,23.41
2021-02-27,43474.32
2021-02-27,69080.9
2021-02-27,1649304.3
2021-02-27,408527.64
2021-02-27,402975.64
2021-02-27,2989226.14
2021-03-06,11746983.09
2021-03-06,1399125.44
2021-03-06,743961.42
2021-03-06,655164.02
2021-03-06,1139018.3
2021-03-06,860589.03
2021-03-06,278429.27
2021-03-06,37581.18
2021-03-06,7503919.84
2021-03-06,6542771.57
2021-03-06,961148.27
2021-03-06,253915.84
2021-03-06,175316.9
2021-03-06,214050.01
2021-03-06,28223.35
2021-03-06,20238.32
2021-03-06,7985.03
2021-03-06,30203.9
2021-03-06,25396.14
2021-03-06,4807.77
2021-03-06,2627.07
2021-03-06,148838.67
2021-03-06,130358.75
2021-03-06,18479.93
2021-03-06,4540.9
2021-03-06,4157.03
2021-03-06,100803.08
2021-03-06,11360.24
2021-03-06,7578.73
2021-03-06,3781.51
2021-03-06,17261.21
2021-03-06,13859.8
2021-03-06,3401.41
2021-03-06,70028.05
2021-03-06,65539.82
2021-03-06,4488.23
2021-03-06,1438.79
2021-03-06,2069.7
2021-03-06,233579.96
2021-03-06,23795.27
2021-03-06,14482.48
2021-03-06,9312.79
2021-03-06,33997.87
2021-03-06,28860.04
2021-03-06,5137.83
2021-03-06,169776.23
2021-03-06,158102.15
2021-03-06,11674.08
2021-03-06,7107.27
2021-03-06,6010.59
2021-03-06,81196.14
2021-03-06,9366.55
2021-03-06,5382.73
2021-03-06,3983.82
2021-03-06,12464.09
2021-03-06,10966.48
2021-03-06,1497.61
2021-03-06,
2021-03-06,59362.21
2021-03-06,54673.93
2021-03-06,4688.28
2021-03-06,1254.92
2021-03-06,177820.88
2021-03-06,32814.5
2021-03-06,14781.99
2021-03-06,18032.51
2021-03-06,36684.07
2021-03-06,28207.12
2021-03-06,8476.95
2021-03-06,71.38
2021-03-06,108220.99
2021-03-06,93415.92
2021-03-06,14805.07
2021-03-06,5310.27
2021-03-06,152588.22
2021-03-06,35128.71
2021-03-06,19968.35
2021-03-06,15160.36
2021-03-06,28625.26
2021-03-06,24230.87
2021-03-06,4394.39
2021-03-06,88834.25
2021-03-06,76048
2021-03-06,12786.25
2021-03-06,6353.05
2021-03-06,960268.54
2021-03-06,119579.01
2021-03-06,64707.78
2021-03-06,54871.23
2021-03-06,90567.13
2021-03-06,65416.85
2021-03-06,25150.28
2021-03-06,9356.19
2021-03-06,722770.35
2021-03-06,639666.49
2021-03-06,83103.86
2021-03-06,35388.73
2021-03-06,4604722.31
2021-03-06,576222.9
2021-03-06,326319.23
2021-03-06,249903.67
2021-03-06,437502.82
2021-03-06,362657.84
2021-03-06,74844.98
2021-03-06,6.53
2021-03-06,3433204.56
2021-03-06,2992496.76
2021-03-06,440707.8
2021-03-06,89332.73
2021-03-06,157678.43
2021-03-06,1754659.23
2021-03-06,334045.75
2021-03-06,158251.83
2021-03-06,175793.92
2021-03-06,227094.54
2021-03-06,118886.89
2021-03-06,108207.65
2021-03-06,1071.25
2021-03-06,1086473.76
2021-03-06,931489.22
2021-03-06,154984.54
2021-03-06,39832.49
2021-03-06,635396.43
2021-03-06,69649.23
2021-03-06,21624.74
2021-03-06,48024.5
2021-03-06,983.22
2021-03-06,967.22
2021-03-06,16
2021-03-06,71.52
2021-03-06,551821.15
2021-03-06,443275.95
2021-03-06,108545.2
2021-03-06,23895.87
2021-03-06,231807.53
2021-03-06,1117371.85
2021-03-06,7034952.04
2021-03-06,1521504
2021-03-06,1131347.64
2021-03-06,539275.9
2021-03-06,121603.55
2021-03-06,29893.64
2021-03-06,4670098.41
2021-03-06,1727539.23
2021-03-06,1857789.47
2021-03-06,267887.46
2021-03-06,106344.87
2021-03-06,860624.55
2021-03-06,317135.84
2021-03-06,108432.62
2021-03-06,74861.26
2021-03-06,24843.82
2021-03-06,6890.72
2021-03-06,657.3
2021-03-06,198741.27
2021-03-06,61939.44
2021-03-06,61944.31
2021-03-06,6145.88
2021-03-06,3155.03
2021-03-06,76698.08
2021-03-06,143038.98
2021-03-06,39975.13
2021-03-06,18788.77
2021-03-06,22984.63
2021-03-06,4272.17
2021-03-06,96073.95
2021-03-06,32021.27
2021-03-06,45265.63
2021-03-06,6988.18
2021-03-06,12718.33
2021-03-06,295928.05
2021-03-06,62858.86
2021-03-06,47836.18
2021-03-06,4708.9
2021-03-06,9092.96
2021-03-06,201461.57
2021-03-06,52666.73
2021-03-06,100967.15
2021-03-06,31599.13
2021-03-06,49057
2021-03-06,95059.04
2021-03-06,26895.93
2021-03-06,16906.84
2021-03-06,12085.35
2021-03-06,4870.89
2021-03-06,3481.83
2021-03-06,52218.01
2021-03-06,14033.73
2021-03-06,21277.44
2021-03-06,6183.53
2021-03-06,6279.74
2021-03-06,9939.69
2021-03-06,83870.97
2021-03-06,14989.32
2021-03-06,45271.61
2021-03-06,68747.4
2021-03-06,17844.37
2021-03-06,5631.42
2021-03-06,121.97
2021-03-06,70747.16
2021-03-06,14563.71
2021-03-06,56183.03
2021-03-06,38579.81
2021-03-06,17603.64
2021-03-06,770586.13
2021-03-06,257939.85
2021-03-06,94187.63
2021-03-06,37860.2
2021-03-06,27890.53
2021-03-06,474957.81
2021-03-06,116095.21
2021-03-06,264674.97
2021-03-06,37136.15
2021-03-06,192189.12
2021-03-06,1824954.45
2021-03-06,461959.28
2021-03-06,338293.61
2021-03-06,174870.68
2021-03-06,50896.42
2021-03-06,28.42
2021-03-06,1273379.62
2021-03-06,284700.13
2021-03-06,650385.88
2021-03-06,89561.19
2021-03-06,25.94
2021-03-06,236192.18
2021-03-06,260892.65
2021-03-06,20264.27
2021-03-06,28459.18
2021-03-06,237073.35
2021-03-06,67830.13
2021-03-06,144305.57
2021-03-06,57349.46
2021-03-06,1382.36
2021-03-06,57.37
2021-03-06,16.65
2021-03-06,55882.43
2021-03-06,37643.76
2021-03-06,18197.73
2021-03-06,0
2021-03-06,249241.91
2021-03-06,153106.03
2021-03-06,882125.39
2021-03-06,543583.58
2021-03-06,41269.75
2021-03-06,30613835.16
2021-03-06,2813459.58
2021-03-06,406273.83
2021-03-06,11575860.05
2021-03-06,8.59
2021-03-06,1361873.39
2021-03-06,1654597.41
2021-03-06,305949.47
2021-03-06,2374811.62
2021-03-06,967155.72
2021-03-06,85036.27
2021-03-06,19333.7
2021-03-06,283760.15
2021-03-06,336.53
2021-03-06,63872.77
2021-03-06,30948.76
2021-03-06,64255.54
2021-03-06,286102.86
2021-03-06,41505.68
2021-03-06,5295.69
2021-03-06,85311.73
2021-03-06,7421.53
2021-03-06,17258.21
2021-03-06,1805.63
2021-03-06,29207.39
2021-03-06,661083.41
2021-03-06,52048.11
2021-03-06,25083.16
2021-03-06,191112.07
2021-03-06,107.36
2021-03-06,44306.09
2021-03-06,13460.39
2021-03-06,56835.52
2021-03-06,509915.37
2021-03-06,48771.04
2021-03-06,7518.95
2021-03-06,166188.85
2021-03-06,3950.03
2021-03-06,39652.17
2021-03-06,2683.23
2021-03-06,39672.62
2021-03-06,902027.52
2021-03-06,34039.78
2021-03-06,936.79
2021-03-06,520931.51
2021-03-06,872.33
2021-03-06,26219.59
2021-03-06,2.99
2021-03-06,26793.78
2021-03-06,1274250.58
2021-03-06,63089.6
2021-03-06,2704.84
2021-03-06,649511.15
2021-03-06,1017.11
2021-03-06,31578.97
2021-03-06,38446.46
2021-03-06,1146356.55
2021-03-06,131984.92
2021-03-06,6600.69
2021-03-06,778182.68
2021-03-06,82422.89
2021-03-06,109755.46
2021-03-06,12036449.61
2021-03-06,1462491.55
2021-03-06,66165.42
2021-03-06,4980856.45
2021-03-06,673977.23
2021-03-06,695586.06
2021-03-06,178317.4
2021-03-06,1265512.93
2021-03-06,2138025.27
2021-03-06,337929.18
2021-03-06,131504.92
2021-03-06,857632.74
2021-03-06,5378.7
2021-03-06,151882.18
2021-03-06,45985.21
2021-03-06,151889.19
2021-03-06,1081391.7
2021-03-06,155624.21
2021-03-06,65323.74
2021-03-06,387351.61
2021-03-06,19.95
2021-03-06,54641.4
2021-03-06,87827.79
2021-03-06,1785352.98
2021-03-06,703903.89
2021-03-06,614708.15
2021-03-06,2838769.4
2021-03-13,11626597.41
2021-03-13,1358879.58
2021-03-13,711611.53
2021-03-13,647268.05
2021-03-13,1079729.02
2021-03-13,803909.87
2021-03-13,275819.15
2021-03-13,42244.58
2021-03-13,7587944.32
2021-03-13,6557543.75
2021-03-13,1030400.57
2021-03-13,280569.74
2021-03-13,165553.94
2021-03-13,220987.16
2021-03-13,29248.12
2021-03-13,21462.77
2021-03-13,7785.35
2021-03-13,30935.88
2021-03-13,26523.63
2021-03-13,4412.25
2021-03-13,2724.93
2021-03-13,153819.2
2021-03-13,136315.98
2021-03-13,17503.22
2021-03-13,4614.02
2021-03-13,4255.06
2021-03-13,103953.78
2021-03-13,14144.38
2021-03-13,9414.09
2021-03-13,4730.29
2021-03-13,14151.66
2021-03-13,11146.33
2021-03-13,3005.33
2021-03-13,73536.89
2021-03-13,68016.71
2021-03-13,5520.18
2021-03-13,1588.1
2021-03-13,2092.37
2021-03-13,228657.8
2021-03-13,21389.49
2021-03-13,12764.24
2021-03-13,8625.25
2021-03-13,29972.3
2021-03-13,24873.49
2021-03-13,5098.81
2021-03-13,171137.52
2021-03-13,159292.12
2021-03-13,11845.4
2021-03-13,7489.2
2021-03-13,6158.49
2021-03-13,98319.21
2021-03-13,11084.22
2021-03-13,6175.84
2021-03-13,4908.38
2021-03-13,13604.17
2021-03-13,11486.09
2021-03-13,2118.08
2021-03-13,
2021-03-13,73630.82
2021-03-13,67607.82
2021-03-13,6023
2021-03-13,1669.74
2021-03-13,172094
2021-03-13,26776.92
2021-03-13,12598.57
2021-03-13,14178.35
2021-03-13,30403.68
2021-03-13,24207.03
2021-03-13,6196.65
2021-03-13,77.83
2021-03-13,114797.88
2021-03-13,97451.7
2021-03-13,17346.18
2021-03-13,5360.12
2021-03-13,173698.08
2021-03-13,39268.08
2021-03-13,20541.32
2021-03-13,18726.76
2021-03-13,27103.26
2021-03-13,21352.66
2021-03-13,5750.6
2021-03-13,107326.74
2021-03-13,92388.36
2021-03-13,14938.38
2021-03-13,7870.61
2021-03-13,956801.38
2021-03-13,120540.67
2021-03-13,63597.22
2021-03-13,56943.45
2021-03-13,85069.58
2021-03-13,60284.15
2021-03-13,24785.43
2021-03-13,9390.12
2021-03-13,724250.82
2021-03-13,633270
2021-03-13,90980.82
2021-03-13,36625.86
2021-03-13,4459273.2
2021-03-13,501851.6
2021-03-13,275301.42
2021-03-13,226550.18
2021-03-13,416096.08
2021-03-13,341605.86
2021-03-13,74490.22
2021-03-13,0.5
2021-03-13,3393420.23
2021-03-13,2947172.03
2021-03-13,446248.2
2021-03-13,93821.28
2021-03-13,147835.93
2021-03-13,1726008.09
2021-03-13,343859.59
2021-03-13,167957.62
2021-03-13,175901.97
2021-03-13,213179.51
2021-03-13,105326.56
2021-03-13,107852.95
2021-03-13,838.27
2021-03-13,1071740.23
2021-03-13,894507.58
2021-03-13,177232.65
2021-03-13,50757.2
2021-03-13,662271.79
2021-03-13,64206.23
2021-03-13,19907.48
2021-03-13,44298.75
2021-03-13,1114.6
2021-03-13,1082.1
2021-03-13,32.5
2021-03-13,55.81
2021-03-13,585219.6
2021-03-13,459636.5
2021-03-13,125583.1
2021-03-13,30021.76
2021-03-13,251828.98
2021-03-13,1010420.65
2021-03-13,6638171.42
2021-03-13,1539187.57
2021-03-13,1051951.91
2021-03-13,521558.75
2021-03-13,124162.63
2021-03-13,28356.31
2021-03-13,4308445.76
2021-03-13,1562272.21
2021-03-13,1743768.02
2021-03-13,248269.06
2021-03-13,104251.15
2021-03-13,893466.2
2021-03-13,316984.93
2021-03-13,110909.71
2021-03-13,71186.8
2021-03-13,25564.08
2021-03-13,7542.05
2021-03-13,602.6
2021-03-13,196936.09
2021-03-13,60799.33
2021-03-13,64949.97
2021-03-13,6119.87
2021-03-13,2416.65
2021-03-13,77803.58
2021-03-13,130343.65
2021-03-13,37253.88
2021-03-13,16028.66
2021-03-13,15946.83
2021-03-13,4860.28
2021-03-13,87042.78
2021-03-13,29365.79
2021-03-13,41648.33
2021-03-13,6046.99
2021-03-13,16446.77
2021-03-13,280960.6
2021-03-13,65575.62
2021-03-13,45340.43
2021-03-13,2115.74
2021-03-13,8850.05
2021-03-13,184406.57
2021-03-13,50121.72
2021-03-13,88944.42
2021-03-13,30978.41
2021-03-13,54609.83
2021-03-13,95428.96
2021-03-13,34031.15
2021-03-13,14402.25
2021-03-13,16099.58
2021-03-13,5026.91
2021-03-13,3540.15
2021-03-13,46313.95
2021-03-13,10709.85
2021-03-13,21201.85
2021-03-13,4913.01
2021-03-13,6630.7
2021-03-13,12904.66
2021-03-13,58452.15
2021-03-13,11854.16
2021-03-13,31148.09
2021-03-13,46560.28
2021-03-13,9013.73
2021-03-13,6398.46
2021-03-13,31.92
2021-03-13,64750.55
2021-03-13,14395.15
2021-03-13,50354.52
2021-03-13,33654.67
2021-03-13,16700.27
2021-03-13,741195.11
2021-03-13,244526.27
2021-03-13,95772.22
2021-03-13,38714.22
2021-03-13,27111.87
2021-03-13,462166.53
2021-03-13,110262.06
2021-03-13,256146.49
2021-03-13,34279.15
2021-03-13,178700.18
2021-03-13,1732796.62
2021-03-13,478401.52
2021-03-13,321280
2021-03-13,166144.01
2021-03-13,52773.03
2021-03-13,7.14
2021-03-13,1172084.23
2021-03-13,259028.86
2021-03-13,591775.37
2021-03-13,82288.73
2021-03-13,9
2021-03-13,259484.48
2021-03-13,238186.84
2021-03-13,14518.85
2021-03-13,22941.43
2021-03-13,220526.51
2021-03-13,66270.05
2021-03-13,134443.56
2021-03-13,0
2021-03-13,52614.17
2021-03-13,1412.19
2021-03-13,74.48
2021-03-13,35.33
2021-03-13,51109.51
2021-03-13,34429.24
2021-03-13,16616.64
2021-03-13,217671.89
2021-03-13,128483.63
2021-03-13,783753.19
2021-03-13,466988.21
2021-03-13,44660.07
2021-03-13,27731997.69
2021-03-13,2557343.24
2021-03-13,484156.98
2021-03-13,9589463.99
2021-03-13,7.49
2021-03-13,1618294.82
2021-03-13,1546491.2
2021-03-13,273140.73
2021-03-13,2248704.59
2021-03-13,870089.99
2021-03-13,74674.82
2021-03-13,17017.65
2021-03-13,260207.09
2021-03-13,4883.46
2021-03-13,62905.22
2021-03-13,27364.24
2021-03-13,63301.35
2021-03-13,207382.52
2021-03-13,34458.42
2021-03-13,3593.21
2021-03-13,45448.75
2021-03-13,10378.95
2021-03-13,14007.23
2021-03-13,1452.93
2021-03-13,25104.54
2021-03-13,542281.98
2021-03-13,34398.9
2021-03-13,15172.65
2021-03-13,126906.86
2021-03-13,20350.73
2021-03-13,41912.11
2021-03-13,12318.09
2021-03-13,54261.2
2021-03-13,441371.1
2021-03-13,40384.33
2021-03-13,15393.31
2021-03-13,124799.37
2021-03-13,4319.31
2021-03-13,32853.89
2021-03-13,4427.59
2021-03-13,855242.16
2021-03-13,39193.03
2021-03-13,812.18
2021-03-13,495461.14
2021-03-13,915.47
2021-03-13,26797.53
2021-03-13,6.58
2021-03-13,27421.76
2021-03-13,1177619.9
2021-03-13,55207.08
2021-03-13,9614.14
2021-03-13,602103.81
2021-03-13,15400.73
2021-03-13,27975.94
2021-03-13,34457.45
2021-03-13,983967.2
2021-03-13,119180.56
2021-03-13,6836.25
2021-03-13,659957.42
2021-03-13,74501.52
2021-03-13,98990.66
2021-03-13,11534125.23
2021-03-13,1288342.14
2021-03-13,155717.57
2021-03-13,4207084.98
2021-03-13,1211344.07
2021-03-13,631666.47
2021-03-13,150237.07
2021-03-13,1185993.12
2021-03-13,2128247.75
2021-03-13,355079.49
2021-03-13,111619.93
2021-03-13,852649.36
2021-03-13,15976.15
2021-03-13,136972.44
2021-03-13,43420.25
2021-03-13,136976.44
2021-03-13,1044023.26
2021-03-13,196532.85
2021-03-13,61607.7
2021-03-13,362087
2021-03-13,17.5
2021-03-13,46822.28
2021-03-13,81687.67
2021-03-13,1164156.3
2021-03-13,417464.23
2021-03-13,209096.96
2021-03-13,2306458.31
2021-03-20,13565082.47
2021-03-20,1643281.28
2021-03-20,838917.16
2021-03-20,804364.12
2021-03-20,1288428.7
2021-03-20,906574.53
2021-03-20,381854.17
2021-03-20,43153.13
2021-03-20,8799290.32
2021-03-20,7589227.12
2021-03-20,1210063.2
2021-03-20,312557.22
2021-03-20,217237.22
2021-03-20,233787.52
2021-03-20,30798
2021-03-20,22123.63
2021-03-20,8674.37
2021-03-20,32000.87
2021-03-20,27672.42
2021-03-20,4328.45
2021-03-20,2691.59
2021-03-20,163972.39
2021-03-20,144247.89
2021-03-20,19724.5
2021-03-20,5176.71
2021-03-20,4324.67
2021-03-20,113619.23
2021-03-20,12733.42
2021-03-20,7996.62
2021-03-20,4736.8
2021-03-20,17741.81
2021-03-20,13866.07
2021-03-20,3875.74
2021-03-20,80595.21
2021-03-20,74105.2
2021-03-20,6490.01
2021-03-20,1649.64
2021-03-20,2538.8
2021-03-20,242623.55
2021-03-20,22982.4
2021-03-20,13614.4
2021-03-20,9368
2021-03-20,30229.62
2021-03-20,25279.72
2021-03-20,4949.9
2021-03-20,182733.84
2021-03-20,169414.47
2021-03-20,13319.37
2021-03-20,7939.34
2021-03-20,6677.69
2021-03-20,94276.34
2021-03-20,9694.88
2021-03-20,4834.49
2021-03-20,4860.39
2021-03-20,14141.24
2021-03-20,11577.27
2021-03-20,2563.97
2021-03-20,
2021-03-20,70434.73
2021-03-20,64613.18
2021-03-20,5821.55
2021-03-20,1499.55
2021-03-20,176982.67
2021-03-20,28228.29
2021-03-20,13381.26
2021-03-20,14847.03
2021-03-20,33854.67
2021-03-20,27614.56
2021-03-20,6240.11
2021-03-20,79.37
2021-03-20,114820.34
2021-03-20,98232.95
2021-03-20,16587.39
2021-03-20,5423.9
2021-03-20,181168.12
2021-03-20,44203.5
2021-03-20,24993.51
2021-03-20,19209.99
2021-03-20,33704.51
2021-03-20,26255.11
2021-03-20,7449.4
2021-03-20,1.79
2021-03-20,103258.32
2021-03-20,85437.55
2021-03-20,17820.77
2021-03-20,7778.51
2021-03-20,1218008.04
2021-03-20,159849.7
2021-03-20,91023.05
2021-03-20,68826.65
2021-03-20,110934.68
2021-03-20,77083.98
2021-03-20,33850.7
2021-03-20,13894.63
2021-03-20,911342.21
2021-03-20,778609.94
2021-03-20,132732.27
2021-03-20,45960.21
2021-03-20,5382999.52
2021-03-20,640832.74
2021-03-20,347188.02
2021-03-20,293644.72
2021-03-20,471788.87
2021-03-20,370255.88
2021-03-20,101532.99
2021-03-20,1.84
2021-03-20,4072620.74
2021-03-20,3515758.27
2021-03-20,556862.47
2021-03-20,116175.15
2021-03-20,197666.18
2021-03-20,2024340.86
2021-03-20,427311.42
2021-03-20,190822.66
2021-03-20,236488.76
2021-03-20,287892.23
2021-03-20,128032.81
2021-03-20,159859.42
2021-03-20,795.11
2021-03-20,1187518.5
2021-03-20,1023193.44
2021-03-20,164325.06
2021-03-20,39768.59
2021-03-20,776342.81
2021-03-20,75570.94
2021-03-20,19682.97
2021-03-20,55887.97
2021-03-20,1098.78
2021-03-20,1050.28
2021-03-20,48.5
2021-03-20,46.72
2021-03-20,687077.89
2021-03-20,542753.45
2021-03-20,144324.45
2021-03-20,35809.51
2021-03-20,291653.28
2021-03-20,1122150.91
2021-03-20,6924980.54
2021-03-20,1622000
2021-03-20,1087485.12
2021-03-20,527759.78
2021-03-20,131737.32
2021-03-20,30284.98
2021-03-20,4492051.34
2021-03-20,1608018.08
2021-03-20,1846755.05
2021-03-20,258183.3
2021-03-20,109930.74
2021-03-20,962502.89
2021-03-20,302023.9
2021-03-20,106999.3
2021-03-20,67137.59
2021-03-20,23361.77
2021-03-20,6897.51
2021-03-20,639.54
2021-03-20,185434.35
2021-03-20,54140.62
2021-03-20,64156.14
2021-03-20,6749.88
2021-03-20,2200.83
2021-03-20,76740.02
2021-03-20,161547.89
2021-03-20,58369.75
2021-03-20,19053.6
2021-03-20,16184.95
2021-03-20,4808.15
2021-03-20,96858.94
2021-03-20,34209.26
2021-03-20,43596.08
2021-03-20,6319.2
2021-03-20,37376.65
2021-03-20,309093.3
2021-03-20,56046.86
2021-03-20,55106.89
2021-03-20,976.4
2021-03-20,10610.16
2021-03-20,222878.74
2021-03-20,65254.08
2021-03-20,102544.04
2021-03-20,30141.43
2021-03-20,0
2021-03-20,44460.3
2021-03-20,94372
2021-03-20,29009.02
2021-03-20,14860.91
2021-03-20,11654.59
2021-03-20,4347.03
2021-03-20,3620.81
2021-03-20,49547.23
2021-03-20,11929.99
2021-03-20,22756.33
2021-03-20,5390.23
2021-03-20,6804.71
2021-03-20,13007.4
2021-03-20,64035.05
2021-03-20,14207.52
2021-03-20,32766.69
2021-03-20,49755.58
2021-03-20,11121.29
2021-03-20,5867.6
2021-03-20,65.96
2021-03-20,68652.26
2021-03-20,15710.21
2021-03-20,52942.05
2021-03-20,36762.03
2021-03-20,16180.02
2021-03-20,764454.99
2021-03-20,250820.83
2021-03-20,95206.18
2021-03-20,43252.21
2021-03-20,27887.16
2021-03-20,481086.02
2021-03-20,114990.9
2021-03-20,270888.94
2021-03-20,32492.28
2021-03-20,179681.46
2021-03-20,1869540.07
2021-03-20,520600.77
2021-03-20,340719.78
2021-03-20,172072.3
2021-03-20,58148.51
2021-03-20,7.14
2021-03-20,1261713.47
2021-03-20,265325.79
2021-03-20,655667.9
2021-03-20,87218.69
2021-03-20,290379.96
2021-03-20,267047.51
2021-03-20,11387.27
2021-03-20,23649.6
2021-03-20,252639.71
2021-03-20,91793.97
2021-03-20,140207.67
2021-03-20,55985.49
2021-03-20,1323.7
2021-03-20,39.94
2021-03-20,35.29
2021-03-20,54545.43
2021-03-20,36961.78
2021-03-20,17566.71
2021-03-20,199919.43
2021-03-20,116051.86
2021-03-20,791194.08
2021-03-20,467004.67
2021-03-20,44451.25
2021-03-20,28970806.5
2021-03-20,2729577.75
2021-03-20,620534.12
2021-03-20,9311026.84
2021-03-20,31.47
2021-03-20,2048399.84
2021-03-20,1549885.91
2021-03-20,295625.19
2021-03-20,2391130.43
2021-03-20,771857.82
2021-03-20,67455.75
2021-03-20,24080.31
2021-03-20,210830.39
2021-03-20,25587.35
2021-03-20,53815.5
2021-03-20,27145.8
2021-03-20,54241.21
2021-03-20,233531.31
2021-03-20,30787.92
2021-03-20,5404.77
2021-03-20,51663.35
2021-03-20,9176.57
2021-03-20,23286.52
2021-03-20,1246.64
2021-03-20,36414.51
2021-03-20,413256.75
2021-03-20,28583.66
2021-03-20,8875.1
2021-03-20,17898.34
2021-03-20,15707.09
2021-03-20,40194.76
2021-03-20,12331.94
2021-03-20,51737.59
2021-03-20,390358.59
2021-03-20,44297.51
2021-03-20,7984.36
2021-03-20,113083.47
2021-03-20,904.8
2021-03-20,33365.07
2021-03-20,2484.74
2021-03-20,874224.53
2021-03-20,49577.86
2021-03-20,838.27
2021-03-20,465723.22
2021-03-20,3661.51
2021-03-20,32427.41
2021-03-20,33001.62
2021-03-20,1269012.36
2021-03-20,51386.89
2021-03-20,19519.9
2021-03-20,682528.49
2021-03-20,13007.23
2021-03-20,30321.2
2021-03-20,37101.29
2021-03-20,828687.04
2021-03-20,89684.45
2021-03-20,6672.68
2021-03-20,538823.38
2021-03-20,73366.71
2021-03-20,100499.78
2021-03-20,12147006.99
2021-03-20,1443494.57
2021-03-20,257709.1
2021-03-20,3768937.14
2021-03-20,1702899.97
2021-03-20,598977.82
2021-03-20,172511.77
2021-03-20,1273260.97
2021-03-20,2632003.81
2021-03-20,388781.41
2021-03-20,106129.83
2021-03-20,1061834.84
2021-03-20,9
2021-03-20,59661.37
2021-03-20,145097.39
2021-03-20,48514.93
2021-03-20,145102.39
2021-03-20,1072820.88
2021-03-20,186705.4
2021-03-20,67985.9
2021-03-20,361422.38
2021-03-20,130.01
2021-03-20,51868.28
2021-03-20,97370.7
2021-03-20,768880.23
2021-03-20,165526.51
2021-03-20,112593.73
2021-03-20,2633478.64
2021-03-27,12760258.06
2021-03-27,1659983.8
2021-03-27,872823.15
2021-03-27,787160.65
2021-03-27,1194554.23
2021-03-27,853137
2021-03-27,341417.23
2021-03-27,39958.82
2021-03-27,8046188.05
2021-03-27,6969703.01
2021-03-27,1076485.03
2021-03-27,285745.83
2021-03-27,218135.44
2021-03-27,240909.14
2021-03-27,33130.33
2021-03-27,23260.59
2021-03-27,9869.74
2021-03-27,31858.02
2021-03-27,26707.57
2021-03-27,5150.45
2021-03-27,2924.91
2021-03-27,168255.02
2021-03-27,147249.37
2021-03-27,21005.65
2021-03-27,5654.27
2021-03-27,4736.5
2021-03-27,110417.85
2021-03-27,9801.96
2021-03-27,6225.14
2021-03-27,3576.82
2021-03-27,18406.81
2021-03-27,14180.16
2021-03-27,4226.65
2021-03-27,79485.07
2021-03-27,72299.69
2021-03-27,7185.38
2021-03-27,1602.83
2021-03-27,2677.06
2021-03-27,254927.05
2021-03-27,23753.4
2021-03-27,14145.56
2021-03-27,9607.84
2021-03-27,32490.75
2021-03-27,26505.19
2021-03-27,5985.56
2021-03-27,191079.55
2021-03-27,176587.7
2021-03-27,14491.85
2021-03-27,8875.46
2021-03-27,7603.35
2021-03-27,85406.77
2021-03-27,7308.74
2021-03-27,4038.84
2021-03-27,3269.9
2021-03-27,13811.77
2021-03-27,11516.36
2021-03-27,2295.41
2021-03-27,
2021-03-27,64286.26
2021-03-27,58809.06
2021-03-27,5477.2
2021-03-27,1501.82
2021-03-27,171472.02
2021-03-27,26167.6
2021-03-27,11777.23
2021-03-27,14390.37
2021-03-27,32622.89
2021-03-27,26748.09
2021-03-27,5874.8
2021-03-27,65.24
2021-03-27,112578.36
2021-03-27,95796.38
2021-03-27,16781.98
2021-03-27,5709.51
2021-03-27,207367.18
2021-03-27,47517.56
2021-03-27,24598.85
2021-03-27,22918.71
2021-03-27,44507.09
2021-03-27,35116.95
2021-03-27,9390.14
2021-03-27,1.99
2021-03-27,115340.54
2021-03-27,97570.37
2021-03-27,17770.17
2021-03-27,7505.01
2021-03-27,1025673.54
2021-03-27,144646.35
2021-03-27,80631.28
2021-03-27,64015.07
2021-03-27,90519.84
2021-03-27,63588.7
2021-03-27,26931.14
2021-03-27,11503.02
2021-03-27,762176.33
2021-03-27,667321.83
2021-03-27,94854.5
2021-03-27,42094.27
2021-03-27,5006134.2
2021-03-27,645479.82
2021-03-27,375369.9
2021-03-27,270109.92
2021-03-27,441265.63
2021-03-27,349186.72
2021-03-27,92078.91
2021-03-27,3.29
2021-03-27,3721962.37
2021-03-27,3213089.94
2021-03-27,508872.43
2021-03-27,105006.04
2021-03-27,197395.09
2021-03-27,1871127.99
2021-03-27,458434.89
2021-03-27,201952.39
2021-03-27,256482.5
2021-03-27,252597.33
2021-03-27,118989.77
2021-03-27,133607.56
2021-03-27,744.91
2021-03-27,1051592.31
2021-03-27,913142.34
2021-03-27,138449.97
2021-03-27,33883.17
2021-03-27,688680.49
